entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,ANCHEYEAR,ANCHEDATE,BUSST,Al_ratio,Ratio,Year,Frequency,CONAM_new,CONPROP_new,ttype,debt,taxtype,total_profit,assets_re,tax_state,CaseType
103538899,10.0,5,11,50.0,0.0,0.0,2014.0,2015/8/10,0.0,0.0,0.0,2015.0,4.0,,,,0.0,10.0,0.0,254838.2701708504,5.0,3
1077119028,10.0,48,11,0.0,0.0,0.0,2014.0,2015/7/23,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
695526356,10.0,3,11,500.0,0.0,1.0,2014.0,2015/6/29,0.0,9.852268581550737,0.0,2014.0,0.0,,,,0.0,10.0,-46674.371285698566,,5.0,3
140640476,10.0,5,11,50.0,0.0,1.0,2014.0,2015/9/6,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
380336498,10.0,5,11,10.0,0.0,0.0,2014.0,,11.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
725175640,10.0,17,11,0.0,0.0,0.0,2014.0,2015/3/18,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.5833080349972702,-0.7898337525628716,5.0,3
295521760,10.0,3,11,1000.0,0.0,0.0,2014.0,2015/7/26,0.0,0.19612121312621555,0.0,2014.0,0.0,,,,0.0,10.0,-0.2761267651877049,1.952837638160824,5.0,3
690424336,10.0,44,11,0.0,0.0,0.0,2014.0,2018/5/10,11.0,0.0,0.0,2015.0,1.0,,,,0.0,10.0,0.0,,5.0,3
208523205,10.0,17,11,0.0,0.0,0.0,2015.0,2016/12/29,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.8038439707344731,-0.6393025738595207,5.0,3
327107238,10.0,3,11,10.0,0.0,0.0,2014.0,2017/9/23,11.0,0.9505505187911768,0.0,2012.0,0.0,,,,0.0,10.0,-2.3867852717549183,-0.6596220291374562,5.0,3
1018107647,10.0,5,11,200.0,0.0,0.0,2013.0,,9.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1094467953,10.0,45,11,10.0,0.0,0.0,2014.0,,13.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
52854757,10.0,28,9,0.0,0.0,0.0,2015.0,2017/3/20,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,0.8333353277042486,5.0,3
245720891,10.0,5,11,0.0,0.0,0.0,2014.0,,16.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1162220290,10.0,26,9,0.0,0.0,0.0,2013.0,,9.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
669744226,10.0,3,11,0.0,0.0,0.0,2014.0,2015/2/13,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1201794855,10.0,17,11,0.0,0.0,0.0,2014.0,2015/6/15,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
633807404,10.0,3,11,0.0,0.0,0.0,2014.0,2018/2/20,9.0,-20.388754389315128,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,0
158248251,10.0,5,11,200.0,0.0,0.0,2013.0,2015/2/11,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.2531522114949382,-0.0231461733325144,5.0,3
271842174,10.0,5,11,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1018069886,10.0,3,11,0.0,0.0,0.0,2014.0,2015/8/23,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,100.45568713721396,5.0,3
760576075,10.0,5,11,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1085857349,10.0,3,11,0.0,0.0,0.0,2014.0,2015/9/6,0.0,0.0,0.9895342617644258,2015.0,2.0,,,,0.0,10.0,-239451.32521686648,101.50453119923895,5.0,3
390780098,10.0,5,11,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
851397728,10.0,3,11,50.0,0.0,0.0,2014.0,2017/1/5,9.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
83240477,10.0,3,9,3.0,0.0,0.0,2013.0,2016/4/18,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,1.5177383830018876,1.162144272283668,5.0,3
83572229,10.0,5,11,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
60048059,10.0,3,11,0.0,0.0,0.0,2017.0,2018/5/8,11.0,18.599162740897306,0.0,2017.0,0.0,-0.4127578957282822,0.4987664932935468,4.0,0.0,10.0,0.7021916787831729,0.4276119362414008,5.0,3
1215821485,10.0,3,11,150.0,0.0,0.0,2016.0,2017/11/23,11.0,-261.71695437254846,0.0,2012.0,1.0,,,,0.0,10.0,0.0009215470172559,1.2877147853445188,5.0,3
372210897,10.0,7,11,2000.0,0.0,0.0,2016.0,2017/12/24,11.0,0.0,0.0,2010.0,0.0,1.2809096449261688,-101.94206365377536,2.0,0.0,10.0,-273641.710037274,4295.881605396443,5.0,3
343600466,10.0,5,11,0.0,0.0,0.0,2017.0,,9.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1092343558,10.0,3,11,5100.0,0.0,0.0,2013.0,,11.0,0.0,0.0,2014.0,4.0,,,,0.0,10.0,-45940.15937941852,287846999.5627123,5.0,3
76278720,10.0,14,11,401.45,0.0,0.0,2016.0,2017/3/14,13.0,0.0,0.0,2016.0,0.0,1.8794272968054029,-27.53694759038662,2.0,0.0,10.0,0.0,10989999.219088394,5.0,3
842409546,10.0,5,11,100.0,0.0,0.0,2013.0,,11.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
640725174,10.0,19,11,0.0,0.0,1.0,2015.0,2016/9/7,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
498426938,10.0,5,11,100.0,0.0,0.0,2013.0,2015/9/23,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,-0.0512313564253407,0.8929865789125907,5.0,3
553787562,10.0,3,11,3.0,0.0,0.0,2013.0,,13.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1099944224,10.0,17,11,0.0,0.0,0.0,2014.0,2016/12/24,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,0.4569353631210301,5.0,3
432161556,10.0,5,11,33.0,0.0,0.0,2013.0,,11.0,0.0,0.0,2013.0,0.0,1.8423602118530769,-100.59948155362234,2.0,0.0,10.0,0.0,34.1447479628518,5.0,3
1134127066,10.0,5,11,0.0,0.0,0.0,2016.0,,11.0,21.885080800759273,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1190580640,10.0,3,11,3.0,0.0,0.0,2015.0,2017/8/21,11.0,7.688492947631638,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
749231957,10.0,3,11,5000.0,0.0,0.0,2015.0,2017/1/13,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-88900.78326503931,48574500.64640648,5.0,3
1224360866,10.0,5,11,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
259595235,10.0,3,10,1000.0,0.0,0.0,2017.0,2018/10/7,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
653184071,10.0,5,9,0.0,0.0,0.0,2016.0,2017/7/13,11.0,-3.0892898525575143,1.0,2016.0,0.0,-0.4021649379465771,0.3308272571490636,4.0,0.0,10.0,-0.028132489501035,-0.8445113342482171,5.0,3
992237603,10.0,5,11,0.0,0.0,0.0,2016.0,,11.0,33.99616696674377,0.0,2016.0,0.0,,,,0.0,10.0,-998.9343683252824,0.9187589194426844,5.0,3
530342741,10.0,5,11,0.0,0.0,0.0,2017.0,,13.0,159.90833265980612,0.0,2017.0,0.0,,,,0.0,10.0,0.0,50.78407177304425,5.0,3
516297044,10.0,5,11,0.0,0.0,0.0,2014.0,2016/11/7,0.0,0.0,0.0,2014.0,0.0,2.2649959937967674,-100.81587938875248,2.0,0.0,10.0,0.0,,5.0,0
518601962,10.0,3,11,2500.0,0.0,0.0,2014.0,2015/3/29,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
557422970,10.0,3,11,0.0,0.0,0.0,2014.0,2015/5/20,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-299.6339172099582,,5.0,3
448253308,10.0,3,11,3.0,0.0,0.0,2016.0,2017/7/20,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-14207.584318263947,,5.0,3
1188349896,10.0,5,11,498.0,0.0,0.0,2014.0,2015/8/23,0.0,0.0,1.0019408756685666,2012.0,2.0,-497.94284845846175,-98.92204209247623,4.0,0.0,10.0,1.2455882778534069,10000.414952030129,5.0,3
425886436,10.0,25,9,0.0,0.0,0.0,2013.0,2014/1/18,0.0,0.0,0.0,2015.0,24.0,,,,0.0,10.0,0.0,,5.0,3
625732720,10.0,10,9,0.0,0.0,0.0,2017.0,2018/8/29,11.0,0.0,0.0,2012.0,10.0,,,,0.0,10.0,0.0,,5.0,3
879001764,10.0,33,9,0.0,0.0,1.0,2013.0,2014/6/17,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
809694360,10.0,5,11,0.0,0.0,0.0,2014.0,2015/5/25,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
15412559,10.0,44,11,0.0,0.0,0.0,2015.0,,11.0,-0.014010677607877279,0.0,2015.0,0.0,0.4668562573933741,-50.27470576507386,2.0,0.0,10.0,0.0,,5.0,3
1179072556,10.0,27,9,0.0,0.0,0.0,2017.0,2018/12/8,11.0,0.0,0.0,2003.0,4.0,,,,0.0,10.0,0.0,,5.0,3
261482098,10.0,3,11,0.0,0.0,0.0,2014.0,2015/8/28,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
332704751,10.0,3,11,500.0,0.0,0.0,2017.0,2018/7/11,11.0,0.037005865857355234,1.0,2017.0,0.0,-0.840491557446768,-49.8868696851049,2.0,0.0,10.0,-979669.9496890552,3935590.035442356,5.0,3
897511444,10.0,5,11,20.0,0.0,0.0,2013.0,2015/9/16,11.0,-43.577611967497646,0.0,2013.0,0.0,,,,0.0,10.0,0.0,199999.6830293772,5.0,3
362523435,10.0,3,11,0.0,0.0,0.0,2014.0,2015/2/4,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,1.7146068253500388,5.0,3
375798270,10.0,17,11,0.0,0.0,0.0,2014.0,2015/2/14,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,4000.689447680171,5.0,3
978827451,10.0,8,11,0.0,0.0,0.0,2016.0,2017/8/14,11.0,-0.011093260789571137,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1068496561,10.0,5,11,50.0,0.0,0.0,2014.0,2015/10/12,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1215158860,10.0,3,11,10.0,0.0,0.0,2013.0,2015/3/30,0.0,0.0,0.0,2013.0,17.0,,,,0.0,10.0,0.0,,5.0,3
718426174,10.0,3,11,50.0,0.0,0.0,2014.0,2015/8/30,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
62390575,10.0,3,11,0.0,0.0,0.0,2016.0,2018/10/17,11.0,0.4436599863674776,0.0,2016.0,0.0,,,,0.0,10.0,0.0,99.35644796264458,5.0,3
316092570,10.0,3,11,0.0,0.0,0.0,2014.0,,11.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
654589853,10.0,5,11,0.0,0.0,0.0,2014.0,2015/10/19,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-4561.984837379023,4999.742302207305,5.0,3
350902767,10.0,3,9,10000.0,0.0,0.0,2014.0,2018/5/11,13.0,0.0,0.0,2012.0,2.0,1.2488429933946463,-95.2436467136224,2.0,0.0,10.0,0.0,,5.0,3
1158820955,10.0,3,11,0.0,0.0,0.0,2015.0,2018/7/11,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
642806047,10.0,5,11,0.0,0.0,0.0,2014.0,2015/12/5,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
852094752,10.0,5,11,10.0,0.0,0.0,2014.0,2018/1/19,11.0,-6.819270272533188,0.0,2014.0,0.0,,,,0.0,10.0,-0.1743113828701137,0.2749450685402136,5.0,3
886096723,10.0,3,11,510.0,0.0,0.0,2016.0,2017/12/6,11.0,0.276970295828648,0.0,2013.0,4.0,,,,0.0,10.0,-0.7417963234410937,-0.125905767262016,5.0,3
649788003,10.0,5,11,0.0,0.0,0.0,2017.0,,9.0,0.0,0.0,2017.0,0.0,-299.0105719074672,-101.55906681660723,4.0,0.0,10.0,-17000.255885561088,-0.5988231491445375,5.0,3
286552333,10.0,5,11,0.0,0.0,0.0,2014.0,2015/7/9,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,1.6469188371001642,5.0,3
575224830,10.0,3,11,0.0,0.0,0.0,2014.0,2017/11/17,13.0,-275.07516777789624,0.0,2014.0,0.0,,,,0.0,10.0,0.0,500.3234346443167,5.0,3
126993263,10.0,3,11,100.0,0.0,0.0,2014.0,2015/5/26,4.0,0.1880860745552857,0.0,2014.0,0.0,,,,0.0,10.0,0.0,100.06341802037115,5.0,3
668158638,10.0,3,11,0.0,0.0,0.0,2014.0,2015/12/10,0.0,16.296575684590266,0.0,2014.0,0.0,,,,0.0,10.0,0.0,-0.0062328713365291,5.0,3
1230336904,10.0,3,11,0.0,0.0,0.0,2014.0,2015/10/17,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,3.1388496967192143,5.0,3
673580467,10.0,5,11,200.0,0.0,0.0,2014.0,2015/7/3,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
775583569,10.0,32,9,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,391609.5642522104,5.0,3
407207628,10.0,5,11,0.0,0.0,0.0,2015.0,2018/9/10,11.0,0.0,0.0,2015.0,0.0,1000.6741581720894,98.42888968777605,3.0,0.0,10.0,-0.4961599493518613,-0.3386804577194989,5.0,3
909463926,10.0,3,11,25.0,0.0,0.0,2017.0,2018/3/22,11.0,-12.758617286019838,0.0,2013.0,2.0,,,,0.0,10.0,0.0,249998.01385502922,5.0,3
925250378,10.0,5,11,0.0,0.0,0.0,2016.0,2017/2/28,11.0,0.15781957173478445,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1189743165,10.0,27,9,0.0,0.0,0.0,2014.0,2016/5/26,11.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
953672999,10.0,3,9,10.0,0.0,0.0,2016.0,2017/7/20,9.0,-5.6166785506612245,0.0,2016.0,0.0,1.2297908089467646,-25.087903394340852,2.0,0.0,10.0,0.0,,5.0,3
343998876,10.0,17,16,0.0,0.0,0.0,2017.0,2018/1/29,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1145175331,10.0,5,11,0.0,0.0,0.0,2014.0,2015/10/8,0.0,83.33144447985075,0.0,2014.0,0.0,,,,0.0,10.0,-5689.6249798007175,1788.7838876750961,5.0,3
688774607,10.0,3,11,0.0,0.0,0.0,2014.0,2015/5/25,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,3.0399962660774724,1.2358168754430197,5.0,3
135754431,10.0,5,11,0.0,0.0,0.0,2014.0,2015/11/30,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
180016517,10.0,3,11,0.0,0.0,0.0,2017.0,2018/4/4,11.0,0.0,1.0,2017.0,0.0,,,,0.0,10.0,0.0,200001.3284542305,5.0,3
14658789,10.0,17,11,0.0,0.0,0.0,2017.0,,18.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,1.364686692860364,-0.1858641766561548,5.0,3
19850270,10.0,3,9,500.0,0.0,0.0,2017.0,2018/9/26,11.0,-15.824399971998346,0.0,2017.0,0.0,1.1331733905270769,-51.232214785226994,2.0,0.0,10.0,0.0,,5.0,3
31354588,10.0,3,11,12.0,0.0,0.0,2017.0,2018/10/7,9.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.2949888099328844,1.1925095237503305,5.0,3
88880631,10.0,3,11,100.0,0.0,0.0,2013.0,2017/12/11,13.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
957814072,10.0,5,11,10.0,0.0,0.0,2013.0,2015/12/16,0.0,-6.112808566700148,0.0,2013.0,0.0,,,,0.0,10.0,0.0,78169.13991170179,5.0,3
626617037,10.0,5,11,0.0,0.0,0.0,2016.0,2017/11/12,11.0,146.12094029844081,0.0,2016.0,0.0,0.15692452786424838,-98.20464684724806,2.0,0.0,10.0,-115.67065825155899,-0.27984527849017,5.0,3
574226120,10.0,3,11,0.0,0.0,0.0,2014.0,,13.0,0.0,0.0,2014.0,0.0,0.9715926654634828,0.3387868356188051,5.0,0.0,10.0,0.0,,5.0,3
277527220,10.0,3,11,30.0,0.0,0.0,2016.0,2017/6/28,11.0,3.5932183217225373,0.0,2016.0,0.0,,,,0.0,10.0,0.0,14780.893898639652,5.0,3
40238525,10.0,3,10,0.0,0.0,0.0,2018.0,2019/1/1,9.0,132.52808853952084,0.0,2018.0,0.0,,,,0.0,10.0,0.0,,5.0,0
111749012,10.0,3,10,0.0,0.0,0.0,2016.0,,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
389988763,10.0,5,11,0.0,0.0,0.0,2014.0,2015/9/9,4.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-23572.1512991304,-1.1219004055230477,5.0,3
265543412,10.0,3,11,30.0,0.0,0.0,2017.0,2018/2/28,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
958908459,10.0,5,11,50.0,0.0,0.0,2017.0,,11.0,0.2161636748022683,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
306578626,10.0,17,11,0.0,0.0,0.0,2017.0,,18.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
734758428,10.0,0,11,1401.0,0.0,0.0,2013.0,2015/5/10,0.0,0.0,0.9778478115694016,2013.0,0.0,700.1427656033003,-2.089470648916408,3.0,0.0,10.0,137621.13224920002,14110000.156510767,5.0,3
507043244,10.0,5,11,0.0,0.0,0.0,2014.0,2015/12/30,0.0,-5.7310130736312965,1.0,2014.0,0.0,,,,0.0,10.0,0.0,10.652893298030534,5.0,3
153234185,10.0,3,11,3.0,0.0,0.0,2015.0,2017/2/5,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-0.31550052785457,0.2629037282984201,5.0,3
715868012,10.0,5,2,50.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1170338772,10.0,5,11,0.0,0.0,0.0,2014.0,,11.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1190155319,10.0,23,9,0.0,0.0,0.0,2013.0,2016/10/26,13.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
750392117,10.0,5,11,50.0,0.0,0.0,2014.0,2015/12/6,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
804873884,10.0,3,11,0.0,0.0,0.0,2014.0,2015/7/24,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
919821609,10.0,5,11,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,-2.0159335472363296,1.796531242933952,5.0,0.0,10.0,0.0,,5.0,3
1207030622,10.0,6,11,6000.0,0.0,0.0,2017.0,2018/8/4,11.0,0.0,1.0,2017.0,0.0,5998.8881795921725,101.35928988810282,3.0,0.0,10.0,-33485500.326388244,,5.0,3
898306591,10.0,5,11,0.0,0.0,0.0,2014.0,2015/8/17,0.0,79.90218288506496,0.0,2014.0,0.0,,,,0.0,10.0,-1952760.652646476,526.9108980609883,5.0,3
310206872,10.0,30,9,0.0,0.0,0.0,2013.0,2015/9/13,0.0,0.0,0.0,2002.0,2.0,,,,0.0,10.0,-0.5133439736781722,-0.9647182887997916,5.0,3
1024186033,10.0,8,11,0.0,0.0,0.0,2016.0,2017/4/17,11.0,0.0,0.0,2016.0,0.0,-2000.7044355533808,-5.764102808105814,4.0,0.0,10.0,-2.5632890899334058,0.5230474272016343,5.0,3
32025878,10.0,3,11,0.0,0.0,0.0,2014.0,2015/3/26,0.0,0.26223846362391623,0.0,2014.0,0.0,,,,0.0,10.0,-0.2319737381870527,-0.0133287861900199,5.0,3
296193174,10.0,3,11,0.0,0.0,0.0,2016.0,2017/9/9,11.0,-122.38605557211046,0.0,2015.0,3.0,,,,0.0,10.0,0.5773617735150615,-0.4980738835359342,5.0,3
94628547,10.0,5,11,0.0,0.0,0.0,2015.0,,11.0,133.90907345792039,0.0,2015.0,0.0,,,,0.0,10.0,2.251006841189134,-1.5733475316358778,5.0,3
251810305,10.0,3,9,100.0,0.0,0.0,2013.0,,13.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
345337235,10.0,5,11,0.0,0.0,0.0,2014.0,2015/10/19,0.0,-0.033631374613083125,0.0,2014.0,0.0,0.4833471170622943,-101.03440125877579,2.0,0.0,10.0,0.0,,5.0,3
968740487,10.0,6,11,30.0,0.0,0.0,2013.0,2017/3/2,11.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,-0.1356130741501162,0.2563473758403378,5.0,0
603865048,10.0,3,11,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
445220130,10.0,17,11,0.0,0.0,0.0,2016.0,2017/9/30,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-43469.48265038137,2.4571524441843806,5.0,3
1183612211,10.0,3,11,1000.0,0.0,0.0,2013.0,2015/9/6,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,-7412.178936824484,,5.0,3
262483415,10.0,5,11,10.0,0.0,0.0,2017.0,,13.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
224947159,10.0,5,11,200.0,0.0,0.0,2016.0,,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-0.0803442525459836,-0.849884447189913,5.0,3
671030964,10.0,3,11,0.0,0.0,0.0,2016.0,2017/1/20,11.0,-0.1517556425027734,0.0,2016.0,5.0,161.39776806490542,79.29217485301001,3.0,0.0,10.0,0.0,,5.0,3
667545069,10.0,5,11,0.0,0.0,0.0,2014.0,,11.0,0.0,0.0,2014.0,0.0,49.082239345840655,100.24702448603901,3.0,0.0,10.0,-1.0166554951777549,0.8106282785229002,5.0,3
425173736,10.0,3,11,0.0,0.0,1.0,2014.0,2016/10/13,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,10.616835156914334,5.0,3
1178264308,10.0,3,9,100.0,0.0,0.0,2016.0,2018/7/10,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
649944968,10.0,3,11,100.0,0.0,0.0,2015.0,2018/11/2,13.0,-1.1377195415674457,0.0,2015.0,0.0,,,,0.0,10.0,-1.8523360421432145,0.7154842989820677,5.0,3
1202604300,10.0,5,9,0.0,0.0,0.0,2014.0,2015/12/19,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
766344392,10.0,3,11,100.0,0.0,0.0,2013.0,2015/3/7,0.0,0.0,0.6659205640389454,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
867564755,10.0,7,11,100.0,0.0,0.0,2016.0,2017/3/20,11.0,-2.701602782541621,0.0,2016.0,0.0,0.118281837703762,-99.64681687935371,2.0,0.0,10.0,-152319.58793828552,6210799.36749533,5.0,3
356856567,10.0,7,11,100.0,0.0,0.0,2016.0,2017/3/20,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-0.4996159200763314,-0.9851338488486197,5.0,3
453047470,10.0,5,11,0.0,0.0,0.0,2017.0,2018/6/18,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.8696962994869515,-0.1374698267356987,5.0,3
1189382204,10.0,3,11,500.0,0.0,0.0,2014.0,,11.0,0.0,0.0,2015.0,2.0,,,,0.0,10.0,0.0,,5.0,3
794266200,10.0,13,11,0.0,0.0,0.0,2014.0,2015/9/21,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,100.014297889628,5.0,3
60068624,10.0,3,11,0.0,0.0,0.0,2015.0,2016/1/5,0.0,0.0,0.0,2015.0,2.0,,,,0.0,10.0,0.0,,5.0,0
583114121,10.0,32,9,0.0,0.0,0.0,2013.0,2015/2/16,0.0,0.0,0.0,2013.0,2.0,,,,0.0,10.0,1.0145618025879992,-0.8528098050931859,5.0,3
198740367,10.0,5,11,0.0,0.0,0.0,2017.0,,13.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,85.50332151918978,5.0,3
209639730,10.0,3,11,3.0,0.0,0.0,2013.0,2015/10/29,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,10.168303119484667,5.0,3
553149000,10.0,5,11,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.3325167100200946,0.16256637192634898,5.0,3
226030893,10.0,5,10,0.0,0.0,0.0,2017.0,,13.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
325265909,10.0,3,11,3.0,0.0,0.0,2014.0,,11.0,0.0,0.0,2014.0,0.0,0.4459400051104634,1.1632107717985651,3.0,0.0,10.0,0.0,,5.0,3
174838085,10.0,3,11,3.0,0.0,0.0,2016.0,,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-0.3329727572129326,1.342113723342711,5.0,3
822541486,10.0,3,11,3.0,0.0,0.0,2013.0,,11.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
770012999,10.0,17,11,0.0,0.0,0.0,2014.0,2015/5/23,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-372.0061099328285,-0.9393484312901406,5.0,3
530384310,10.0,3,10,4000.0,0.0,0.0,2017.0,2018/4/29,11.0,0.0,0.5728672817112479,2013.0,4.0,-1.5776444903049196,-50.455689234205856,2.0,0.0,10.0,-19604000.037103795,0.0575866606838182,5.0,3
233666490,10.0,44,11,0.0,0.0,0.0,2014.0,2015/6/1,0.0,-0.10839626422899998,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
933329028,10.0,3,11,0.0,0.0,0.0,2017.0,2019/7/12,7.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,0
700450176,10.0,19,9,0.0,0.0,0.0,2017.0,,18.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1113017293,10.0,3,11,50.0,0.0,0.0,2013.0,2018/10/29,11.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,0
